iteration,model,hp,dim_method,do_scale,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
318,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
319,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,['drugConcentration'],616,"[[0, 0], [16, 280]]",0.9444750873322302,0.6666666666666666,0.6389042103327818,0.6517207251224615,,,,0
324,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",,False,N/A,['drugConcentration'],616,"[[0, 0], [57, 239]]",0.8284878031421811,0.5,0.41424390157109053,0.45139590476120856,,,,0
327,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,5,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
330,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [39, 210]]",0.8202487368830159,0.6666666666666666,0.5767910351081746,0.6147239529248875,,,,0
332,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [8, 288]]",0.9727891156462585,0.8333333333333334,0.8197278911564626,0.8262411347517732,,,,0
334,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
344,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
346,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'scale'}",pca,False,15,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
352,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9421768707482993,0.8333333333333334,0.804421768707483,0.8175046554934823,,,,0
353,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [23, 273]]",0.9224818959842,0.6666666666666666,0.6279076146587667,0.6449191058991423,,,,0
355,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,True,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
356,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
359,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
360,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,[[249]],1.0,1.0,1.0,1.0,,,,0
361,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,N/A,['relationExtrusionWeight'],518,[[249]],1.0,1.0,1.0,1.0,,,,0
362,ET,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
363,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
370,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,15,[],616,"[[0, 0], [38, 258]]",0.8764538073293834,0.6666666666666666,0.6048935703313584,0.6309906291834003,,,,0
372,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,15,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
373,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
378,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [13, 283]]",0.95578231292517,0.8333333333333334,0.8112244897959183,0.8214936247723132,,,,0
380,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'log2'}",pca,True,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
384,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,5,['relationExtrusionWeight'],518,"[[0, 0], [35, 214]]",0.8548075677399424,0.5,0.4274037838699712,0.45687458558302546,,,,0
385,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",,False,N/A,['drugConcentration'],616,"[[0, 0], [57, 239]]",0.8303041356036749,0.5,0.41515206780183744,0.4516370540200714,,,,0
387,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
389,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,15,[],616,"[[0, 0], [6, 290]]",0.979591836734694,0.8333333333333334,0.8231292517006802,0.8280701754385964,,,,0
390,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
392,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[0, 0], [19, 277]]",0.935374149659864,0.8333333333333334,0.8010204081632653,0.815442561205273,,,,0
394,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [47, 202]]",0.788120222826791,0.6666666666666666,0.5607267780800621,0.6034222100054976,,,,0
395,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
397,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,10,[],616,"[[0, 0], [20, 276]]",0.9326859776168531,0.6666666666666666,0.6330096554750932,0.6481011307059478,,,,0
404,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,['drugConcentration'],616,[[296]],1.0,1.0,1.0,1.0,,,,0
406,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,5,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
407,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
410,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
412,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,10,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
415,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
417,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
418,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,N/A,['relationExtrusionWeight'],518,"[[0, 0], [9, 240]]",0.9584143023707735,0.6666666666666666,0.6458738178520534,0.6559351276742581,,,,0
420,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
422,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
427,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
428,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [32, 264]]",0.8997147245995172,0.6666666666666666,0.6165240289664253,0.6392526964560863,,,,0
434,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,20,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [34, 215]]",0.8588236319969704,0.5,0.4294118159984852,0.45835948611258037,,,,0
435,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,10,[],616,"[[0, 0], [30, 266]]",0.8986723721746763,0.6666666666666666,0.6160028527540048,0.637049787065545,,,,0
438,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
441,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,15,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
444,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,N/A,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
446,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[0, 0], [17, 279]]",0.9428900592495063,0.6666666666666666,0.6381116962914198,0.6511770880191933,,,,0
449,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
453,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
456,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,[[249]],1.0,1.0,1.0,1.0,,,,0
458,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,10,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
460,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
462,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
464,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
466,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",,True,N/A,['relationExtrusionWeight'],518,[[249]],1.0,1.0,1.0,1.0,,,,0
469,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,10,[],616,"[[0, 0], [32, 264]]",0.8925828395874479,0.6666666666666666,0.6129580864603906,0.6351911711888203,,,,0
471,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,5,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [40, 209]]",0.8257546314289416,0.6666666666666666,0.5795439823811375,0.6152820777433781,,,,0
474,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
476,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
477,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
480,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
486,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",pca,False,20,[],616,"[[0, 0], [34, 262]]",0.8864933070002193,0.6666666666666666,0.6099133201667764,0.6333127190270047,,,,0
489,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
493,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'scale'}",pca,True,20,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
495,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
496,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
498,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",pca,True,5,['relationExtrusionWeight'],518,"[[0, 0], [24, 225]]",0.8989842745672516,0.5,0.4494921372836258,0.47209734135199977,,,,0
500,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
501,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [26, 270]]",0.9122778143515471,0.6666666666666666,0.6228055738424403,0.6416254310991153,,,,0
503,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [13, 283]]",0.95578231292517,0.8333333333333334,0.8112244897959183,0.8214936247723132,,,,0
507,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,[],616,[[296]],1.0,1.0,1.0,1.0,,,,0
508,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,15,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
511,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
513,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
514,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
516,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",pca,False,10,[],616,"[[0, 0], [21, 275]]",0.9292846170726355,0.6666666666666666,0.6313089752029845,0.6470525088946141,,,,0
517,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
519,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",,True,N/A,['relationExtrusionWeight'],518,[[249]],1.0,1.0,1.0,1.0,,,,0
520,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,5,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
522,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
523,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
530,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
531,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
534,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
539,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [18, 278]]",0.9387755102040817,0.8333333333333334,0.8027210884353742,0.8164794007490638,,,,0
540,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,20,[],616,"[[0, 0], [20, 276]]",0.9326859776168531,0.6666666666666666,0.6330096554750932,0.6481011307059478,,,,0
541,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",pca,False,5,[],616,"[[0, 0], [21, 275]]",0.9292846170726355,0.6666666666666666,0.6313089752029845,0.6470525088946141,,,,0
542,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 0], [16, 280]]",0.945578231292517,0.8333333333333334,0.8061224489795918,0.8185185185185185,,,,0
543,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",pca,False,20,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
544,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
546,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,N/A,[],616,"[[0, 0], [19, 277]]",0.935374149659864,0.8333333333333334,0.8010204081632653,0.815442561205273,,,,0
549,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,True,N/A,['relationExtrusionWeight'],518,[[249]],1.0,1.0,1.0,1.0,,,,0
550,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [8, 288]]",0.9727891156462585,0.8333333333333334,0.8197278911564626,0.8262411347517732,,,,0
554,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,5,[],616,"[[0, 0], [21, 275]]",0.9292846170726355,0.6666666666666666,0.6313089752029845,0.6470525088946141,,,,0
557,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",pca,False,20,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
558,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[0, 0], [16, 280]]",0.9462914197937241,0.6666666666666666,0.6398123765635287,0.6521797481378755,,,,0
559,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",,True,N/A,['relationExtrusionWeight'],518,[[249]],1.0,1.0,1.0,1.0,,,,0
561,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
564,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,5,[],616,"[[0, 0], [28, 268]]",0.9054750932631116,0.6666666666666666,0.6194042132982225,0.6393646838990968,,,,0
565,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",pca,True,5,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
566,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,15,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
567,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",freq,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 0], [47, 202]]",0.8098585408632046,0.5,0.4049292704316023,0.4408601874657909,,,,0
569,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,15,[],616,"[[0, 0], [26, 270]]",0.9122778143515471,0.6666666666666666,0.6228055738424403,0.6416254310991153,,,,0
571,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,20,[],616,"[[0, 0], [31, 265]]",0.8952710116304585,0.6666666666666666,0.6143021724818959,0.6358714209062972,,,,0
573,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,[],616,"[[0, 0], [8, 288]]",0.9727891156462585,0.8333333333333334,0.8197278911564626,0.8262411347517732,,,,0
575,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",pca,True,20,[],616,"[[0, 0], [32, 264]]",0.891869651086241,0.6666666666666666,0.6126014922097872,0.6346787715208767,,,,0
577,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[0, 0], [15, 281]]",0.9489795918367347,0.8333333333333334,0.8078231292517007,0.8195211786372006,,,,0
578,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[0, 0], [5, 291]]",0.9829931972789115,0.8333333333333334,0.8248299319727891,0.8289703315881326,,,,0
