iteration,model,hp,dim_method,do_scale,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
395,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[18, 69], [18, 511]]",0.8587595069499081,0.705931227576386,0.5862329334249423,0.6054076909550125,0.22737427322832282,0.03956721389977229,0.18780705932855052,1
933,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[17, 70], [13, 516]]",0.8652373459218463,0.7979609405745769,0.5850675616158413,0.6025129583342067,0.22978088631340224,0.044996089377908687,0.18478479693549354,1
10,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[16, 71], [11, 518]]",0.8668633621820089,0.8019163330082302,0.581072001127495,0.5993632456615582,0.22481812538136223,0.04045185015704465,0.1843662752243176,1
1000,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[18, 69], [20, 509]]",0.8555205874639391,0.6941398564308237,0.584346140972112,0.6020585499572444,0.21968339508258766,0.03663663913272012,0.18304675594986755,1
126,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[19, 68], [20, 509]]",0.8571334906897455,0.7004600296775336,0.5899016965276676,0.6087421566408511,0.23230900239484345,0.04987365803912476,0.18243534435571868,1
185,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[19, 68], [22, 507]]",0.8538945712037765,0.6780336044926619,0.5880149040748375,0.6055016043383519,0.22430023461832982,0.05047697070335356,0.17382326391497627,1
363,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[19, 68], [22, 507]]",0.8538945712037765,0.6780336044926619,0.5880149040748375,0.6055016043383519,0.22430023461832982,0.05047697070335356,0.17382326391497627,1
460,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[19, 68], [22, 507]]",0.8538945712037765,0.6780336044926619,0.5880149040748375,0.6055016043383519,0.22430023461832982,0.05047697070335356,0.17382326391497627,1
741,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[19, 68], [22, 507]]",0.8538945712037765,0.6780336044926619,0.5880149040748375,0.6055016043383519,0.22430023461832982,0.05047697070335356,0.17382326391497627,1
823,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[19, 68], [22, 507]]",0.8538945712037765,0.6780336044926619,0.5880149040748375,0.6055016043383519,0.22430023461832982,0.05047697070335356,0.17382326391497627,1
966,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[19, 68], [22, 507]]",0.8538945712037765,0.6780336044926619,0.5880149040748375,0.6055016043383519,0.22430023461832982,0.05047697070335356,0.17382326391497627,1
56,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[18, 69], [20, 509]]",0.855507474429583,0.693017086035242,0.5840193435864911,0.6017743400839934,0.21897754354272192,0.06026780508376835,0.1587097384589536,1
241,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[18, 69], [20, 509]]",0.855507474429583,0.693017086035242,0.5840193435864911,0.6017743400839934,0.21897754354272192,0.06026780508376835,0.1587097384589536,1
656,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[18, 69], [20, 509]]",0.855507474429583,0.693017086035242,0.5840193435864911,0.6017743400839934,0.21897754354272192,0.06026780508376835,0.1587097384589536,1
37,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[18, 69], [21, 508]]",0.8538945712037765,0.6748641162279447,0.5830759473600761,0.5999504887276069,0.21434334628416254,0.05575910102182975,0.15858424526233278,1
102,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[18, 69], [21, 508]]",0.8538945712037765,0.6748641162279447,0.5830759473600761,0.5999504887276069,0.21434334628416254,0.05575910102182975,0.15858424526233278,1
149,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,N/A,[],616,"[[18, 69], [21, 508]]",0.8538945712037765,0.6748641162279447,0.5830759473600761,0.5999504887276069,0.21434334628416254,0.05575910102182975,0.15858424526233278,1
422,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[18, 69], [21, 508]]",0.8538945712037765,0.6748641162279447,0.5830759473600761,0.5999504887276069,0.21434334628416254,0.05575910102182975,0.15858424526233278,1
24,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[17, 70], [21, 508]]",0.852268554943614,0.679460596976899,0.5771935944188996,0.5922995902816944,0.2006623093579562,0.04610230330984802,0.15456000604810818,1
415,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[17, 70], [21, 508]]",0.852268554943614,0.679460596976899,0.5771935944188996,0.5922995902816944,0.2006623093579562,0.04610230330984802,0.15456000604810818,1
523,RF,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[17, 70], [21, 508]]",0.852268554943614,0.679460596976899,0.5771935944188996,0.5922995902816944,0.2006623093579562,0.04610230330984802,0.15456000604810818,1
319,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,N/A,['drugConcentration'],616,"[[16, 71], [18, 511]]",0.8555205874639391,0.6878162704362104,0.5748040096541761,0.5910963316876904,0.20018741572992785,0.048129595720770815,0.15205782000915702,1
577,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[17, 70], [17, 512]]",0.8587595069499081,0.6992525900495151,0.5809671793245601,0.5979344299940833,0.21449634663708425,0.06585070231377378,0.14864564432331046,1
44,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,False,20,[],616,"[[20, 67], [9, 520]]",0.876658798846053,0.8305489347942864,0.606497190070997,0.631855342697938,0.2869005806628886,0.142669395016817,0.1442311856460716,1
673,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[16, 71], [17, 512]]",0.8571334906897455,0.6913508174925702,0.5750848263833834,0.5902719420040461,0.20020785311145,0.058545985179555414,0.1416618679318946,1
989,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[16, 71], [17, 512]]",0.8571334906897455,0.6913508174925702,0.5750848263833834,0.5902719420040461,0.20020785311145,0.058545985179555414,0.1416618679318946,1
108,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
161,RF,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
214,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
420,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
648,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
651,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
886,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[17, 70], [18, 511]]",0.8571334906897455,0.6924772749691153,0.5800237830981448,0.5966594510736082,0.2110448820133799,0.07062678316242998,0.1404180988509499,1
811,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[17, 70], [21, 508]]",0.8522685549436139,0.6699047400738187,0.5771935944188997,0.5934793667356689,0.20173624016932915,0.06463664786113692,0.13709959230819224,1
620,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[16, 71], [19, 510]]",0.8538945712037765,0.678920785910772,0.5731980339305534,0.5871847012713092,0.1927296478286142,0.05648698463800553,0.13624266319060868,1
779,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[16, 71], [19, 510]]",0.8538945712037765,0.678920785910772,0.5731980339305534,0.5871847012713092,0.1927296478286142,0.05648698463800553,0.13624266319060868,1
696,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[16, 71], [18, 511]]",0.855507474429583,0.6845755024121705,0.5741414301569684,0.588996963083571,0.19675638848774565,0.0630937986290322,0.13366258985871346,1
446,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[16, 71], [19, 510]]",0.8538945712037765,0.6812846752982548,0.5735248313161743,0.5887623770720305,0.19519417732245262,0.06260853504417305,0.13258564227827957,1
60,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,N/A,[],616,"[[17, 70], [19, 510]]",0.855507474429583,0.6876048485449647,0.5790803868717298,0.5954459837556371,0.20781978463470843,0.07538799369453607,0.13243179094017238,1
176,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[16, 71], [19, 510]]",0.8538945712037765,0.6786014827076533,0.5732070186565192,0.5875279478513866,0.1930816684239479,0.06253656698467484,0.13054510143927306,1
967,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[16, 71], [19, 510]]",0.8538945712037765,0.6786014827076533,0.5732070186565192,0.5875279478513866,0.1930816684239479,0.06253656698467484,0.13054510143927306,1
36,ET,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[11, 76], [5, 524]]",0.8685024914765277,0.8545352000804339,0.5583189753888977,0.5688282022922303,0.17567334206933555,0.047405521580712456,0.1282678204886231,1
18,RF,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,N/A,[],616,"[[16, 71], [20, 509]]",0.852268554943614,0.6740483594866215,0.5722546377041382,0.585971233953338,0.18950455044994274,0.061382812736063955,0.1281217377138788,1
858,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",pca,True,20,[],616,"[[15, 72], [6, 523]]",0.8734198793600839,0.8212208897637039,0.5809319451050861,0.6013238511786654,0.23249704525399834,0.11825862891710748,0.11423841633689086,1
324,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",,False,N/A,['drugConcentration'],616,"[[10, 77], [4, 525]]",0.86852871754524,0.8193801652892562,0.5537427549636206,0.5634229804223382,0.16595151445378464,0.06810009068068908,0.09785142377309557,1
1,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[16, 71], [21, 508]]",0.8506556517178077,0.6574284987141705,0.5713202262036889,0.5855066812314795,0.18667033035063577,0.09560873475219049,0.09106159559844527,1
109,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[17, 70], [24, 505]]",0.8473905061631262,0.6451124330888396,0.5740276236280676,0.5869572413021429,0.18750334289052895,0.09689522428193477,0.09060811860859418,1
158,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[17, 70], [24, 505]]",0.8473905061631262,0.6451124330888396,0.5740276236280676,0.5869572413021429,0.18750334289052895,0.09689522428193477,0.09060811860859418,1
268,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[17, 70], [24, 505]]",0.8473905061631262,0.6451124330888396,0.5740276236280676,0.5869572413021429,0.18750334289052895,0.09689522428193477,0.09060811860859418,1
558,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[16, 71], [24, 505]]",0.8457776029373196,0.6387864732617357,0.568472068072512,0.5804571183314315,0.175127967147544,0.08742542922412858,0.08770253792341542,1
76,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[14, 73], [19, 510]]",0.8506425386834513,0.6607339616440928,0.5617601254338214,0.5727208432395041,0.16538792403263272,0.07831140762660951,0.08707651640602321,1
464,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[14, 73], [19, 510]]",0.8506425386834513,0.6607339616440928,0.5617601254338214,0.5727208432395041,0.16538792403263272,0.07831140762660951,0.08707651640602321,1
356,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[17, 70], [27, 502]]",0.8425124573826384,0.6316991476492966,0.5711794654968906,0.582281047152096,0.17698419604465715,0.09319494823095253,0.08378924781370461,1
187,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[17, 70], [26, 503]]",0.8441384736428009,0.6324043320111732,0.5721408311752374,0.5838963180981807,0.18006771779496805,0.09681430944314667,0.08325340835182138,1
750,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[17, 70], [26, 503]]",0.8441384736428009,0.6324043320111732,0.5721408311752374,0.5838963180981807,0.18006771779496805,0.09681430944314667,0.08325340835182138,1
870,ET,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[17, 70], [26, 503]]",0.8441384736428009,0.6324043320111732,0.5721408311752374,0.5838963180981807,0.18006771779496805,0.09681430944314667,0.08325340835182138,1
640,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[17, 70], [8, 423]]",0.8493651979088872,0.8020878510030514,0.5874297005623955,0.5992441437156605,0.23326887266043866,0.15008315641990727,0.0831857162405314,1
55,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[17, 70], [27, 502]]",0.8425124573826384,0.6290927336995749,0.5711884502228565,0.5823128666797704,0.17664114725594307,0.09473873387441321,0.08190241338152986,1
250,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[17, 70], [27, 502]]",0.8425124573826384,0.6290927336995749,0.5711884502228565,0.5823128666797704,0.17664114725594307,0.09473873387441321,0.08190241338152986,1
657,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[17, 70], [27, 502]]",0.8425124573826384,0.6290927336995749,0.5711884502228565,0.5823128666797704,0.17664114725594307,0.09473873387441321,0.08190241338152986,1
946,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[17, 70], [28, 501]]",0.8408864411224757,0.6262370572659168,0.5702360692704755,0.5807918701923309,0.17338830144704345,0.09319286719474054,0.08019543425230291,1
70,ET,"{'n_estimators': 500, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,N/A,[],616,"[[16, 71], [25, 504]]",0.8441384736428009,0.6317751038032344,0.5675286718460969,0.5792202085255848,0.17176259645219663,0.09183409882905921,0.07992849762313742,1
177,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[14, 73], [23, 506]]",0.8441515866771571,0.6290069569032719,0.5583133379137818,0.5690162253836893,0.15376848611955468,0.08053575726485007,0.07323272885470461,1
87,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,N/A,[],616,"[[15, 72], [23, 506]]",0.8457644899029637,0.6353329167303758,0.5638688934693373,0.5755163483544006,0.16614386186253965,0.09359567414490495,0.0725481877176347,1
276,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[15, 72], [23, 506]]",0.8457644899029637,0.6353329167303758,0.5638688934693373,0.5755163483544006,0.16614386186253965,0.09359567414490495,0.0725481877176347,1
561,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",freq,False,N/A,[],616,"[[15, 72], [23, 506]]",0.8457644899029637,0.6353329167303758,0.5638688934693373,0.5755163483544006,0.16614386186253965,0.09359567414490495,0.0725481877176347,1
938,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'log2'}",freq,True,N/A,[],616,"[[15, 72], [23, 506]]",0.8457644899029637,0.6353329167303758,0.5638688934693373,0.5755163483544006,0.16614386186253965,0.09359567414490495,0.0725481877176347,1
581,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,N/A,[],616,"[[15, 72], [25, 504]]",0.8425124573826384,0.6246371311564122,0.5619731162905414,0.572648249293177,0.1591901224140076,0.09339214266929682,0.06579797974471077,1
662,RF,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,N/A,[],616,"[[15, 72], [25, 504]]",0.8425124573826384,0.6246371311564122,0.5619731162905414,0.572648249293177,0.1591901224140076,0.09339214266929682,0.06579797974471077,1
246,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[16, 71], [7, 424]]",0.8493651979088872,0.8014211843363845,0.5830369357045144,0.5911652768035747,0.22144155506514815,0.16000445153234955,0.061437103532798604,1
441,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,15,[],616,"[[11, 76], [11, 518]]",0.8587857330186205,0.6416846951273282,0.5520050032591652,0.5534938021558906,0.141478572856682,0.11122421490448405,0.030254357952197955,1
769,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,5,['drugConcentration'],616,"[[4, 83], [69, 460]]",0.7533831628638866,0.4507699780618526,0.4577185842890616,0.4520070402631878,-0.07798763420374918,0.07106075298184211,-0.1490483871855913,1
361,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,N/A,['relationExtrusionWeight'],518,"[[42, 45], [250, 181]]",0.42925690814040324,0.4686615595536284,0.45050552699026686,0.37881760821652133,0.11219830894197788,0.36710860213788105,-0.2549102931959032,1
17,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",,True,N/A,['drugConcentration'],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
27,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,20,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
99,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",,False,N/A,['relationExtrusionWeight'],518,"[[28, 59], [171, 260]]",0.5557879014189694,0.47233523001133,0.4660510715914272,0.35429732626292243,,,,0
135,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,['relationExtrusionWeight'],518,"[[58, 29], [338, 93]]",0.2910380881254667,0.31820883090078134,0.4420997321676599,0.23598511665049027,,,,0
146,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,20,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
178,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 87], [0, 431]]",0.8320575056011948,0.4160287528005974,0.5,0.4541626900293199,,,,0
196,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",freq,False,N/A,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
219,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,['drugConcentration'],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
232,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'scale'}",,False,N/A,['drugConcentration'],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
257,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[0, 87], [0, 431]]",0.8320575056011948,0.4160287528005974,0.5,0.4541626900293199,,,,0
289,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,5,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
290,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,15,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
291,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",,False,N/A,['relationExtrusionWeight'],518,"[[37, 50], [171, 260]]",0.5717699775952203,0.4968620147967974,0.5158686730506157,0.3969253459509436,,,,0
334,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
360,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'auto'}",,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[11, 76], [6, 425]]",0.841598207617625,0.6300159653756916,0.5551147590819273,0.5450498839680125,,,,0
373,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,N/A,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
389,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,15,[],616,"[[12, 75], [11, 518]]",0.8603986362444269,0.5417548097081929,0.558196184134031,0.5445111114539509,,,,0
404,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,['drugConcentration'],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
406,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,5,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
456,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale'}",,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",518,"[[11, 76], [6, 425]]",0.841598207617625,0.6300159653756916,0.5551147590819273,0.5450498839680125,,,,0
507,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
557,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto'}",pca,False,20,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
628,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,10,['relationExtrusionWeight'],518,"[[0, 87], [0, 431]]",0.8320575056011948,0.4160287528005974,0.5,0.4541626900293199,,,,0
649,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,N/A,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
650,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,15,[],616,"[[12, 75], [10, 519]]",0.8620377655389457,0.6591877903079888,0.5588307524267568,0.5638479831889379,,,,0
654,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,False,N/A,['relationExtrusionWeight'],518,"[[1, 86], [0, 431]]",0.8339805825242719,0.5168315907393577,0.5055555555555555,0.4651679810346109,,,,0
665,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",pca,True,20,[],616,"[[0, 87], [0, 529]]",0.8587726199842644,0.4293863099921322,0.5,0.46200843384329443,,,,0
