iteration,model,hp,dim_method,do_scale,filter_ok,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
82,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,True,5,"['relationExtrusionWeight', 'drugConcentration']",61,"[[12, 5], [6, 6]]",0.6398046398046398,0.648148148148148,0.6579365079365079,0.6233946608946609,0.27267041901188244,0.170317714356085,0.10235270465579743,1
823,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'log2'}",pca,False,True,10,['relationExtrusionWeight'],61,"[[15, 2], [9, 3]]",0.6389906389906389,0.6,0.5817460317460318,0.5569114980879687,0.18984998069965384,0.32846086027418786,-0.13861087957453402,1
872,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,True,15,['relationExtrusionWeight'],61,"[[14, 3], [8, 4]]",0.6389906389906389,0.5722222222222222,0.6317460317460317,0.5757667169431875,0.22565560729811932,0.3727995360423504,-0.14714392874423107,1
839,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,True,5,[],66,"[[17, 4], [8, 3]]",0.6238095238095238,0.6316498316498316,0.5079365079365079,0.5180555555555556,0.10795087265675503,0.26347207405684353,-0.15552120140008852,1
49,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,True,True,15,"['relationExtrusionWeight', 'drugConcentration']",61,"[[14, 3], [9, 3]]",0.6133496133496132,0.5353535353535354,0.6039682539682539,0.5368233618233618,0.16814531923227571,0.38578398709019757,-0.21763866785792185,1
202,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",pca,False,True,20,['relationExtrusionWeight'],61,"[[11, 6], [8, 4]]",0.5400895400895401,0.48333333333333334,0.5507936507936508,0.48817016317016315,0.04964556771785692,0.2953322023254558,-0.2456866346075989,1
136,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,True,20,['relationExtrusionWeight'],61,"[[12, 5], [8, 4]]",0.5877085877085877,0.5111111111111111,0.5841269841269842,0.5335405335405335,0.12768347184271756,0.40458306317266096,-0.2768995913299434,1
700,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,True,True,20,"['relationExtrusionWeight', 'drugConcentration']",61,"[[11, 6], [8, 4]]",0.562067562067562,0.4880952380952381,0.5603174603174603,0.511029711029711,0.08044690653386304,0.4351075067596608,-0.35466060022579776,1
3,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
5,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
9,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
12,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
13,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
16,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",pca,False,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
17,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
20,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
21,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
22,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
30,ET,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
32,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",pca,False,True,15,[],66,"[[21, 0], [10, 1]]",0.7333333333333334,0.5333333333333333,0.6666666666666666,0.5816993464052287,,,,0
33,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",freq,True,True,N/A,[],66,"[[16, 5], [9, 2]]",0.5726190476190477,0.4763888888888889,0.42857142857142855,0.4079922027290448,,,,0
34,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
35,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
38,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
39,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
41,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[13, 4], [10, 2]]",0.5075295075295075,0.4045584045584045,0.5333333333333333,0.3746031746031746,,,,0
42,ET,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,True,20,[],66,"[[21, 0], [10, 1]]",0.7154761904761905,0.5189102564102565,0.5238095238095238,0.4511437908496732,,,,0
43,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
44,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
48,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
50,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
51,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
53,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
54,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
55,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
57,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
64,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
65,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
69,ET,"{'n_estimators': 300, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",pca,True,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
76,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
81,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
83,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale'}",pca,False,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
84,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
85,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
90,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",,True,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
91,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
92,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[18, 3], [8, 3]]",0.6916666666666668,0.4291666666666667,0.5,0.45862242332830566,,,,0
94,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
95,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,True,15,['drugConcentration'],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
101,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'scale'}",pca,False,True,10,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
103,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[10, 7], [6, 6]]",0.5771265771265771,0.28856328856328856,0.5,0.3631996658312448,,,,0
104,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
105,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
106,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
111,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,['relationExtrusionWeight'],61,"[[10, 7], [6, 6]]",0.5771265771265771,0.28856328856328856,0.5,0.3631996658312448,,,,0
113,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",pca,True,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
114,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
118,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
120,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,True,N/A,[],66,"[[21, 0], [10, 1]]",0.7154761904761905,0.5189102564102565,0.5238095238095238,0.4511437908496732,,,,0
127,RF,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
128,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'scale'}",freq,True,True,N/A,[],66,"[[15, 6], [9, 2]]",0.5488095238095237,0.41452020202020196,0.4047619047619047,0.38888888888888884,,,,0
130,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",,False,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
133,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale'}",pca,False,True,10,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
134,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
135,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
139,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
143,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,['relationExtrusionWeight'],61,"[[12, 5], [7, 5]]",0.5807895807895808,0.5300925925925926,0.6023809523809524,0.5115440115440115,,,,0
147,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
152,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
153,RF,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'log2'}",pca,True,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
154,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
164,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
167,RF,"{'n_estimators': 500, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'log2'}",pca,True,True,15,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
169,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",,False,True,N/A,['drugConcentration'],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
171,RF,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
172,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,True,N/A,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
173,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
175,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,True,5,[],66,"[[16, 5], [6, 5]]",0.6916666666666668,0.4291666666666667,0.5,0.45145573380867504,,,,0
176,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
178,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'max_features': 'log2'}",pca,False,True,20,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
181,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,15,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
185,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",pca,False,True,15,[],66,"[[19, 2], [8, 3]]",0.705952380952381,0.48194444444444445,0.5238095238095238,0.4891117052881759,,,,0
186,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
188,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
190,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
191,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[21, 0], [9, 2]]",0.7392857142857143,0.5263888888888889,0.5476190476190476,0.48969154913427354,,,,0
192,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto'}",pca,False,True,10,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
194,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,20,[],66,"[[20, 1], [9, 2]]",0.7154761904761905,0.464520202020202,0.5238095238095238,0.4705882352941176,,,,0
195,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
198,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
200,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,False,True,N/A,['drugConcentration'],66,"[[21, 0], [10, 1]]",0.7333333333333334,0.5333333333333333,0.6666666666666666,0.5816993464052287,,,,0
204,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 0.5}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
209,ET,"{'n_estimators': 300, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
210,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
211,ET,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
214,ET,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 2, 'max_features': 0.5}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
217,RF,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 'log2'}",freq,False,True,N/A,[],66,"[[18, 3], [11, 0]]",0.6202380952380953,0.32310606060606056,0.42857142857142855,0.36688453159041395,,,,0
229,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",61,"[[17, 0], [12, 0]]",0.6027676027676027,0.30138380138380133,0.5,0.3746031746031746,,,,0
230,ET,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,True,10,[],66,"[[20, 1], [8, 3]]",0.7392857142857143,0.4875,0.5476190476190476,0.5013666072489602,,,,0
231,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
232,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",freq,True,True,N/A,['drugConcentration'],66,"[[21, 0], [10, 1]]",0.7333333333333334,0.5333333333333333,0.6666666666666666,0.5816993464052287,,,,0
237,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",pca,True,True,5,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
238,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto'}",pca,True,True,10,[],66,"[[21, 0], [11, 0]]",0.6916666666666668,0.3458333333333334,0.5,0.40392156862745093,,,,0
241,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,['relationExtrusionWeight'],61,"[[17, 0], [11, 1]]",0.6503866503866503,0.48789173789173795,0.5833333333333334,0.4983405483405483,,,,0
248,ET,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,[],66,"[[18, 3], [9, 2]]",0.6678571428571428,0.40324074074074073,0.4761904761904762,0.4316993464052287,,,,0
