iteration,model,hp,dim_method,do_scale,filter_ok,n_pca,other_cols,dataset_size,confusion_matrix,accuracy,precision,recall,f1,kappa,kappa_std,score,kappa_nonzero
598,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale'}",freq,False,True,N/A,['drugConcentration'],88,"[[43, 7], [24, 14]]",0.6477124183006536,0.6801406926406927,0.6121428571428572,0.5973126873126873,0.23793307060712127,0.18060264180276148,0.05733042880435979,1
54,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",83,"[[44, 2], [25, 12]]",0.6764705882352942,0.7022023809523809,0.6396031746031745,0.6031065794109273,0.2907246830020636,0.23352502348243298,0.05719965951963063,1
169,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",,False,False,N/A,['drugConcentration'],402,"[[0, 49, 1], [4, 303, 7], [4, 27, 7]]",0.7711728395061728,0.42211452053557325,0.3835808158388804,0.37904973466825476,0.10955612705697242,0.0559810066330689,0.05357512042390351,1
834,ET,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'log2'}",,False,False,N/A,['drugConcentration'],402,"[[0, 49, 1], [0, 310, 4], [3, 31, 4]]",0.7811111111111111,0.36498772897840187,0.3648148148148148,0.3444762923728867,0.082879063941483,0.05528147249996518,0.027597591441517827,1
881,RF,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",,True,False,N/A,['drugConcentration'],402,"[[0, 49, 1], [0, 312, 2], [1, 32, 5]]",0.7885185185185184,0.48686746094973943,0.3740570063150709,0.364469168562946,0.09412016073395224,0.06888011693185347,0.025240043802098766,1
470,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,False,True,N/A,['drugConcentration'],88,"[[38, 12], [21, 17]]",0.6254901960784314,0.6235714285714286,0.6032142857142857,0.5950800128663907,0.21312933776749565,0.19001240666417485,0.023116931103320804,1
730,RF,"{'n_estimators': 300, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",,True,False,N/A,['drugConcentration'],402,"[[0, 49, 1], [2, 306, 6], [1, 31, 6]]",0.776111111111111,0.4087287115135216,0.37723160948967405,0.3665825157116672,0.08673837887664164,0.06562629608913326,0.021112082787508382,1
205,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",pca,False,False,20,"['printerBrandType', 'relationExtrusionWeight']",338,"[[17, 8, 3], [75, 204, 21], [5, 5, 0]]",0.6529850746268656,0.4098028372440467,0.4311111111111111,0.3622067784330111,0.22431951958143825,0.23281726329903124,-0.008497743717592987,1
200,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto'}",freq,False,False,N/A,['drugConcentration'],402,"[[16, 30, 4], [37, 261, 16], [3, 29, 6]]",0.7035802469135802,0.4873829529587275,0.43609148318825736,0.4235519978418908,0.1866531729626239,0.2234759738967212,-0.03682280093409729,1
5,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
16,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",pca,False,False,20,[],402,"[[0, 50, 0], [0, 314, 0], [0, 38, 0]]",0.7811111111111111,0.26037037037037036,0.3333333333333333,0.2923651465904987,,,,0
22,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale'}",freq,False,True,N/A,['relationExtrusionWeight'],83,"[[46, 0], [37, 0]]",0.5544117647058824,0.2772058823529412,0.5,0.3565356125356125,,,,0
35,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale'}",,False,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",389,"[[0, 46, 0], [0, 306, 0], [0, 37, 0]]",0.7866466866466866,0.26221556221556225,0.3333333333333333,0.29352438546057563,,,,0
39,ET,"{'n_estimators': 200, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,False,N/A,[],402,"[[4, 41, 5], [0, 314, 0], [0, 35, 3]]",0.7985802469135802,0.5686354225644699,0.3873809523809523,0.38818623079454684,,,,0
41,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",389,"[[0, 0, 46], [0, 0, 306], [0, 0, 37]]",0.0951048951048951,0.0317016317016317,0.3333333333333333,0.05787809697522419,,,,0
51,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",freq,False,True,N/A,[],88,"[[50, 0], [38, 0]]",0.5686274509803921,0.28431372549019607,0.5,0.36243386243386244,,,,0
90,RF,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 0.5}",,True,False,N/A,['relationExtrusionWeight'],389,"[[0, 46, 0], [0, 306, 0], [0, 35, 2]]",0.7917748917748917,0.39691419691419694,0.35119047619047616,0.32585467857597983,,,,0
103,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",389,"[[0, 46, 0], [0, 306, 0], [0, 37, 0]]",0.7866466866466866,0.26221556221556225,0.3333333333333333,0.29352438546057563,,,,0
111,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,['relationExtrusionWeight'],389,"[[19, 19, 8], [123, 144, 39], [14, 15, 8]]",0.44049284049284043,0.19465500682891984,0.3573770491803278,0.19824685796771696,,,,0
114,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto'}",pca,False,True,20,[],88,"[[50, 0], [38, 0]]",0.5686274509803921,0.28431372549019607,0.5,0.36243386243386244,,,,0
120,ET,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'log2'}",freq,True,False,N/A,[],402,"[[0, 46, 4], [0, 314, 0], [1, 36, 1]]",0.7835802469135802,0.3310272861222229,0.3416666666666666,0.3096716881066866,,,,0
